state,county,tract,NAME.x,TotalPop_12,TotalPopMOE_12,TR_Italian_12,TR_ItalianMOE_12,Census_Tract.x,County.x,State.x,TotalPop_17,TotalPopMOE_17,TR_Italian_17,TR_ItalianMOE_17
36,081,155101,"Census Tract 1551.01, Queens County, New York",1963,180,88,47,Census Tract 1551.01,Queens County,New York,1762,317,57,64
36,081,155102,"Census Tract 1551.02, Queens County, New York",7531,708,1685,562,Census Tract 1551.02,Queens County,New York,9044,784,921,354
36,081,156700,"Census Tract 1567, Queens County, New York",1273,392,76,73,Census Tract 1567,Queens County,New York,1516,353,59,45
36,081,157101,"Census Tract 1571.01, Queens County, New York",7773,573,628,256,Census Tract 1571.01,Queens County,New York,8468,1075,674,232
36,081,157102,"Census Tract 1571.02, Queens County, New York",2080,358,83,50,Census Tract 1571.02,Queens County,New York,2268,210,93,52
36,081,157901,"Census Tract 1579.01, Queens County, New York",5373,505,872,257,Census Tract 1579.01,Queens County,New York,5228,406,444,123
36,081,157902,"Census Tract 1579.02, Queens County, New York",3705,321,464,160,Census Tract 1579.02,Queens County,New York,4199,341,472,243
36,081,157903,"Census Tract 1579.03, Queens County, New York",3855,442,824,254,Census Tract 1579.03,Queens County,New York,4097,363,608,197
36,081,161700,"Census Tract 1617, Queens County, New York",4716,370,1098,304,Census Tract 1617,Queens County,New York,4806,475,558,183
36,081,162100,"Census Tract 1621, Queens County, New York",5904,644,473,204,Census Tract 1621,Queens County,New York,7003,643,427,157
36,081,990100,"Census Tract 9901, Queens County, New York",0,12,0,12,Census Tract 9901,Queens County,New York,0,11,0,11
36,085,000300,"Census Tract 3, Richmond County, New York",1630,317,122,62,Census Tract 3,Richmond County,New York,1927,160,200,61
36,085,000600,"Census Tract 6, Richmond County, New York",2235,269,372,110,Census Tract 6,Richmond County,New York,2217,226,443,137
36,085,000700,"Census Tract 7, Richmond County, New York",4748,823,161,96,Census Tract 7,Richmond County,New York,6051,1114,238,142
36,085,000800,"Census Tract 8, Richmond County, New York",5889,482,1587,419,Census Tract 8,Richmond County,New York,5843,500,1140,287
36,085,000900,"Census Tract 9, Richmond County, New York",2276,275,149,105,Census Tract 9,Richmond County,New York,1757,285,109,48
36,085,001100,"Census Tract 11, Richmond County, New York",3012,614,262,126,Census Tract 11,Richmond County,New York,3346,616,111,70
36,085,001700,"Census Tract 17, Richmond County, New York",1531,248,82,52,Census Tract 17,Richmond County,New York,1452,267,106,62
36,085,001800,"Census Tract 18, Richmond County, New York",886,185,138,107,Census Tract 18,Richmond County,New York,572,80,55,35
36,085,002001,"Census Tract 20.01, Richmond County, New York",2511,293,711,241,Census Tract 20.01,Richmond County,New York,2648,268,478,142
36,085,002002,"Census Tract 20.02, Richmond County, New York",3226,305,939,222,Census Tract 20.02,Richmond County,New York,3467,385,816,184
36,085,002100,"Census Tract 21, Richmond County, New York",3705,444,241,125,Census Tract 21,Richmond County,New York,4403,552,255,152
36,085,002700,"Census Tract 27, Richmond County, New York",2083,467,112,48,Census Tract 27,Richmond County,New York,2376,345,116,48
36,085,002900,"Census Tract 29, Richmond County, New York",5188,651,79,62,Census Tract 29,Richmond County,New York,4982,702,35,46
36,085,003300,"Census Tract 33, Richmond County, New York",3653,385,443,179,Census Tract 33,Richmond County,New York,3571,405,605,257
36,085,003600,"Census Tract 36, Richmond County, New York",2493,330,552,209,Census Tract 36,Richmond County,New York,2769,305,539,178
36,085,003900,"Census Tract 39, Richmond County, New York",2601,581,330,93,Census Tract 39,Richmond County,New York,2431,451,569,431
36,085,004000,"Census Tract 40, Richmond County, New York",13533,1142,276,164,Census Tract 40,Richmond County,New York,12211,1331,223,150
36,085,004700,"Census Tract 47, Richmond County, New York",4071,709,812,261,Census Tract 47,Richmond County,New York,3127,410,897,190
36,085,005000,"Census Tract 50, Richmond County, New York",3474,265,1261,280,Census Tract 50,Richmond County,New York,4105,413,905,286
36,085,005900,"Census Tract 59, Richmond County, New York",2755,222,826,200,Census Tract 59,Richmond County,New York,2986,236,1240,233
36,085,006400,"Census Tract 64, Richmond County, New York",3007,303,1056,265,Census Tract 64,Richmond County,New York,3501,371,716,200
36,085,006700,"Census Tract 67, Richmond County, New York",2645,368,1059,285,Census Tract 67,Richmond County,New York,2650,267,621,161
36,085,007000,"Census Tract 70, Richmond County, New York",8794,723,2964,564,Census Tract 70,Richmond County,New York,8895,1035,2064,430
36,085,007400,"Census Tract 74, Richmond County, New York",4182,429,991,343,Census Tract 74,Richmond County,New York,4583,409,784,238
36,085,007500,"Census Tract 75, Richmond County, New York",4682,516,703,231,Census Tract 75,Richmond County,New York,4060,530,430,125
36,085,007700,"Census Tract 77, Richmond County, New York",1490,237,78,60,Census Tract 77,Richmond County,New York,1370,217,25,22
36,085,008100,"Census Tract 81, Richmond County, New York",4026,438,546,154,Census Tract 81,Richmond County,New York,4501,655,357,142
36,085,009601,"Census Tract 96.01, Richmond County, New York",3808,357,1415,245,Census Tract 96.01,Richmond County,New York,3984,403,1749,342
36,085,009602,"Census Tract 96.02, Richmond County, New York",3275,333,1288,277,Census Tract 96.02,Richmond County,New York,3367,403,1013,271
36,085,009700,"Census Tract 97, Richmond County, New York",3159,314,583,191,Census Tract 97,Richmond County,New York,4526,424,645,210
36,085,010500,"Census Tract 105, Richmond County, New York",4932,593,597,161,Census Tract 105,Richmond County,New York,4663,542,933,477
36,085,011201,"Census Tract 112.01, Richmond County, New York",5943,576,1436,420,Census Tract 112.01,Richmond County,New York,6007,600,2149,576
36,085,011202,"Census Tract 112.02, Richmond County, New York",6258,652,1386,499,Census Tract 112.02,Richmond County,New York,5417,697,1084,346
36,085,011401,"Census Tract 114.01, Richmond County, New York",3179,267,790,209,Census Tract 114.01,Richmond County,New York,2848,303,579,211
36,085,011402,"Census Tract 114.02, Richmond County, New York",3173,381,1063,308,Census Tract 114.02,Richmond County,New York,3743,378,1392,318
36,085,012100,"Census Tract 121, Richmond County, New York",3296,223,1296,259,Census Tract 121,Richmond County,New York,3228,385,1022,208
36,081,044000,"Census Tract 440, Queens County, New York",3929,587,0,12,Census Tract 440,Queens County,New York,3916,500,0,11
36,081,044301,"Census Tract 443.01, Queens County, New York",3482,517,67,92,Census Tract 443.01,Queens County,New York,3613,479,31,37
36,081,044302,"Census Tract 443.02, Queens County, New York",4446,617,90,111,Census Tract 443.02,Queens County,New York,4491,641,27,26
36,081,044400,"Census Tract 444, Queens County, New York",2589,390,4,10,Census Tract 444,Queens County,New York,3308,380,12,18
36,081,044601,"Census Tract 446.01, Queens County, New York",2944,337,0,12,Census Tract 446.01,Queens County,New York,3817,510,12,18
36,081,044602,"Census Tract 446.02, Queens County, New York",4434,461,1,3,Census Tract 446.02,Queens County,New York,4706,564,20,27
36,081,044800,"Census Tract 448, Queens County, New York",2451,285,36,43,Census Tract 448,Queens County,New York,2923,338,3,7
36,081,045000,"Census Tract 450, Queens County, New York",1601,326,16,18,Census Tract 450,Queens County,New York,2271,290,88,64
36,081,045200,"Census Tract 452, Queens County, New York",1283,306,81,86,Census Tract 452,Queens County,New York,989,237,28,24
36,081,045400,"Census Tract 454, Queens County, New York",4056,561,58,57,Census Tract 454,Queens County,New York,4708,460,14,17
36,081,045500,"Census Tract 455, Queens County, New York",12481,1059,41,61,Census Tract 455,Queens County,New York,15051,1325,249,293
36,081,045600,"Census Tract 456, Queens County, New York",1335,230,13,17,Census Tract 456,Queens County,New York,1497,192,7,10
36,081,045700,"Census Tract 457, Queens County, New York",3357,405,22,24,Census Tract 457,Queens County,New York,3462,502,11,22
36,081,045800,"Census Tract 458, Queens County, New York",2281,240,18,29,Census Tract 458,Queens County,New York,2299,257,41,26
36,081,045900,"Census Tract 459, Queens County, New York",4133,563,74,99,Census Tract 459,Queens County,New York,3700,582,5,8
36,081,046000,"Census Tract 460, Queens County, New York",5768,601,10,15,Census Tract 460,Queens County,New York,6197,591,0,16
36,081,046100,"Census Tract 461, Queens County, New York",2969,506,12,17,Census Tract 461,Queens County,New York,2801,374,17,18
36,081,046200,"Census Tract 462, Queens County, New York",7390,753,19,27,Census Tract 462,Queens County,New York,8189,1194,20,30
36,081,046300,"Census Tract 463, Queens County, New York",3403,511,10,16,Census Tract 463,Queens County,New York,4362,684,0,11
36,081,046400,"Census Tract 464, Queens County, New York",1615,275,57,42,Census Tract 464,Queens County,New York,1725,217,47,30
36,081,046500,"Census Tract 465, Queens County, New York",3637,504,18,21,Census Tract 465,Queens County,New York,3329,565,0,11
36,081,046600,"Census Tract 466, Queens County, New York",2971,317,162,117,Census Tract 466,Queens County,New York,3786,736,88,57
36,081,046700,"Census Tract 467, Queens County, New York",6289,736,46,40,Census Tract 467,Queens County,New York,6400,995,54,91
36,081,046800,"Census Tract 468, Queens County, New York",3749,427,7,11,Census Tract 468,Queens County,New York,3162,364,29,34
36,081,046900,"Census Tract 469, Queens County, New York",8516,715,17,28,Census Tract 469,Queens County,New York,7804,933,65,69
36,081,047000,"Census Tract 470, Queens County, New York",3381,480,0,12,Census Tract 470,Queens County,New York,3488,302,20,22
36,081,047100,"Census Tract 471, Queens County, New York",3794,466,38,38,Census Tract 471,Queens County,New York,4463,569,9,14
36,081,047200,"Census Tract 472, Queens County, New York",3504,337,166,101,Census Tract 472,Queens County,New York,3811,471,88,76
36,081,047300,"Census Tract 473, Queens County, New York",3434,381,53,52,Census Tract 473,Queens County,New York,4249,507,42,35
36,081,047500,"Census Tract 475, Queens County, New York",4672,478,61,49,Census Tract 475,Queens County,New York,3982,599,31,26
36,081,047600,"Census Tract 476, Queens County, New York",1349,187,127,52,Census Tract 476,Queens County,New York,1594,189,49,41
36,081,047800,"Census Tract 478, Queens County, New York",5115,516,100,71,Census Tract 478,Queens County,New York,5450,728,90,64
36,081,047900,"Census Tract 479, Queens County, New York",5775,515,61,72,Census Tract 479,Queens County,New York,5340,563,153,84
36,081,048000,"Census Tract 480, Queens County, New York",2645,395,131,148,Census Tract 480,Queens County,New York,2730,377,84,74
36,081,048100,"Census Tract 481, Queens County, New York",6546,775,178,174,Census Tract 481,Queens County,New York,6384,721,61,51
36,081,048200,"Census Tract 482, Queens County, New York",1618,288,65,66,Census Tract 482,Queens County,New York,1521,142,2,4
36,081,048300,"Census Tract 483, Queens County, New York",3867,454,57,51,Census Tract 483,Queens County,New York,4290,428,92,77
36,081,048400,"Census Tract 484, Queens County, New York",4980,451,33,31,Census Tract 484,Queens County,New York,5265,795,20,25
36,081,048500,"Census Tract 485, Queens County, New York",4705,567,66,49,Census Tract 485,Queens County,New York,4369,489,28,33
36,081,048900,"Census Tract 489, Queens County, New York",1170,243,143,87,Census Tract 489,Queens County,New York,1788,257,18,16
36,081,049200,"Census Tract 492, Queens County, New York",4729,450,33,54,Census Tract 492,Queens County,New York,4976,437,28,28
36,081,049301,"Census Tract 493.01, Queens County, New York",1538,260,249,91,Census Tract 493.01,Queens County,New York,2042,239,114,49
36,081,049302,"Census Tract 493.02, Queens County, New York",2169,282,648,223,Census Tract 493.02,Queens County,New York,2879,317,370,120
36,081,049500,"Census Tract 495, Queens County, New York",1589,291,352,131,Census Tract 495,Queens County,New York,1417,187,183,62
36,081,049600,"Census Tract 496, Queens County, New York",2951,341,37,49,Census Tract 496,Queens County,New York,3296,264,38,31
36,081,049700,"Census Tract 497, Queens County, New York",2938,442,456,177,Census Tract 497,Queens County,New York,3077,417,202,99
36,081,049900,"Census Tract 499, Queens County, New York",5063,478,178,95,Census Tract 499,Queens County,New York,5490,576,113,78
36,081,050000,"Census Tract 500, Queens County, New York",4395,511,33,33,Census Tract 500,Queens County,New York,4476,478,43,19
36,081,050201,"Census Tract 502.01, Queens County, New York",1870,371,0,12,Census Tract 502.01,Queens County,New York,1431,236,0,11
36,081,050202,"Census Tract 502.02, Queens County, New York",1400,209,0,12,Census Tract 502.02,Queens County,New York,1473,161,31,50
36,081,050400,"Census Tract 504, Queens County, New York",1866,233,0,12,Census Tract 504,Queens County,New York,2051,245,12,19
36,081,050500,"Census Tract 505, Queens County, New York",1631,277,145,113,Census Tract 505,Queens County,New York,1497,217,230,90
36,081,050600,"Census Tract 506, Queens County, New York",1589,179,0,12,Census Tract 506,Queens County,New York,1652,278,46,71
36,081,050700,"Census Tract 507, Queens County, New York",3474,498,865,218,Census Tract 507,Queens County,New York,4192,468,315,105
36,081,050800,"Census Tract 508, Queens County, New York",2003,347,27,35,Census Tract 508,Queens County,New York,2237,473,14,22
36,081,051000,"Census Tract 510, Queens County, New York",1799,322,0,12,Census Tract 510,Queens County,New York,1673,255,0,11
36,081,051100,"Census Tract 511, Queens County, New York",1987,261,386,158,Census Tract 511,Queens County,New York,2139,248,192,69
36,081,051200,"Census Tract 512, Queens County, New York",2992,383,78,96,Census Tract 512,Queens County,New York,2831,347,0,11
36,081,051300,"Census Tract 513, Queens County, New York",1963,300,320,161,Census Tract 513,Queens County,New York,2281,268,227,102
36,081,051500,"Census Tract 515, Queens County, New York",2652,321,556,183,Census Tract 515,Queens County,New York,2881,295,320,126
36,081,051600,"Census Tract 516, Queens County, New York",2093,304,0,12,Census Tract 516,Queens County,New York,2141,203,0,11
36,081,051700,"Census Tract 517, Queens County, New York",1736,254,292,152,Census Tract 517,Queens County,New York,1862,257,73,42
36,081,051800,"Census Tract 518, Queens County, New York",2127,250,1,3,Census Tract 518,Queens County,New York,2336,391,0,11
36,081,052000,"Census Tract 520, Queens County, New York",1771,219,54,78,Census Tract 520,Queens County,New York,1619,187,0,11
