state,county,tract,NAME.x,TotalPop_12,TR_Italian_12,Census_Tract.x,County.x,State.x,pro_2012,pro_2017,prop_ital_sig
36,81,28300,"Census Tract 283, Queens County, New York",6599,293,Census Tract 283,Queens County,New York,0.044400667,0.023006135,not stat sig
36,81,28400,"Census Tract 284, Queens County, New York",3471,12,Census Tract 284,Queens County,New York,0.003457217,0,not stat sig
36,81,28500,"Census Tract 285, Queens County, New York",4499,285,Census Tract 285,Queens County,New York,0.063347411,0.071285543,not stat sig
36,81,28700,"Census Tract 287, Queens County, New York",5858,148,Census Tract 287,Queens County,New York,0.025264595,0.037321625,not stat sig
36,81,28800,"Census Tract 288, Queens County, New York",3979,0,Census Tract 288,Queens County,New York,0,0,not stat sig
36,81,28900,"Census Tract 289, Queens County, New York",5137,237,Census Tract 289,Queens County,New York,0.046135877,0.027613788,not stat sig
36,81,29100,"Census Tract 291, Queens County, New York",6434,130,Census Tract 291,Queens County,New York,0.02020516,0.017142013,not stat sig
36,81,29300,"Census Tract 293, Queens County, New York",1447,35,Census Tract 293,Queens County,New York,0.024187975,0,not stat sig
36,81,29400,"Census Tract 294, Queens County, New York",7066,38,Census Tract 294,Queens County,New York,0.005377866,0.001690855,not stat sig
36,81,29500,"Census Tract 295, Queens County, New York",3851,336,Census Tract 295,Queens County,New York,0.087250065,0.063459867,not stat sig
36,81,29700,"Census Tract 297, Queens County, New York",1932,269,Census Tract 297,Queens County,New York,0.139233954,0.067076051,stat sig
36,81,29900,"Census Tract 299, Queens County, New York",0,0,Census Tract 299,Queens County,New York,0,0,not stat sig
36,81,30600,"Census Tract 306, Queens County, New York",4167,4,Census Tract 306,Queens County,New York,9.60E-04,0.007043712,not stat sig
36,81,30902,"Census Tract 309.02, Queens County, New York",8742,300,Census Tract 309.02,Queens County,New York,0.03431709,0.025222164,not stat sig
36,81,30903,"Census Tract 309.03, Queens County, New York",6029,191,Census Tract 309.03,Queens County,New York,0.031680212,0.034073309,not stat sig
36,81,30904,"Census Tract 309.04, Queens County, New York",3884,122,Census Tract 309.04,Queens County,New York,0.031410917,0.112136465,stat sig
36,81,31700,"Census Tract 317, Queens County, New York",6114,952,Census Tract 317,Queens County,New York,0.155708211,0.139531175,not stat sig
36,81,32000,"Census Tract 320, Queens County, New York",4580,80,Census Tract 320,Queens County,New York,0.017467249,0.008632529,not stat sig
36,81,32700,"Census Tract 327, Queens County, New York",3861,148,Census Tract 327,Queens County,New York,0.038332038,0,stat sig
36,81,32800,"Census Tract 328, Queens County, New York",2293,52,Census Tract 328,Queens County,New York,0.022677715,0.009501188,not stat sig
36,81,32900,"Census Tract 329, Queens County, New York",4919,107,Census Tract 329,Queens County,New York,0.021752389,0.025859905,not stat sig
36,81,33000,"Census Tract 330, Queens County, New York",6871,25,Census Tract 330,Queens County,New York,0.003638481,0.006646438,not stat sig
36,81,33100,"Census Tract 331, Queens County, New York",0,0,Census Tract 331,Queens County,New York,0,0,not stat sig
36,81,33401,"Census Tract 334.01, Queens County, New York",3260,0,Census Tract 334.01,Queens County,New York,0,0.001097394,not stat sig
36,81,33402,"Census Tract 334.02, Queens County, New York",13022,66,Census Tract 334.02,Queens County,New York,0.005068346,0.007346259,not stat sig
36,81,33700,"Census Tract 337, Queens County, New York",3442,37,Census Tract 337,Queens County,New York,0.010749564,0,not stat sig
36,81,33900,"Census Tract 339, Queens County, New York",3943,141,Census Tract 339,Queens County,New York,0.035759574,0.010278515,not stat sig
36,81,34700,"Census Tract 347, Queens County, New York",3145,11,Census Tract 347,Queens County,New York,0.003497615,0.033717579,stat sig
36,81,35100,"Census Tract 351, Queens County, New York",4382,192,Census Tract 351,Queens County,New York,0.043815609,0.016036381,not stat sig
36,81,35200,"Census Tract 352, Queens County, New York",2645,50,Census Tract 352,Queens County,New York,0.018903592,6.51E-04,not stat sig
36,81,35300,"Census Tract 353, Queens County, New York",2370,9,Census Tract 353,Queens County,New York,0.003797468,0.003935458,not stat sig
36,81,35700,"Census Tract 357, Queens County, New York",4656,75,Census Tract 357,Queens County,New York,0.016108247,0.017483378,not stat sig
36,81,35800,"Census Tract 358, Queens County, New York",4086,2,Census Tract 358,Queens County,New York,4.89E-04,0.001456311,not stat sig
36,81,36100,"Census Tract 361, Queens County, New York",2598,42,Census Tract 361,Queens County,New York,0.016166282,0.01813011,not stat sig
36,81,36300,"Census Tract 363, Queens County, New York",2214,0,Census Tract 363,Queens County,New York,0,0.003571429,not stat sig
36,81,36500,"Census Tract 365, Queens County, New York",3865,24,Census Tract 365,Queens County,New York,0.006209573,0.001917808,not stat sig
36,81,36600,"Census Tract 366, Queens County, New York",2472,0,Census Tract 366,Queens County,New York,0,0,not stat sig
36,81,36700,"Census Tract 367, Queens County, New York",2549,10,Census Tract 367,Queens County,New York,0.003923107,0.003116478,not stat sig
36,81,36800,"Census Tract 368, Queens County, New York",2416,0,Census Tract 368,Queens County,New York,0,0,not stat sig
36,81,37100,"Census Tract 371, Queens County, New York",2009,11,Census Tract 371,Queens County,New York,0.005475361,0.011396011,not stat sig
36,81,37300,"Census Tract 373, Queens County, New York",2809,0,Census Tract 373,Queens County,New York,0,0.01121423,stat sig
36,81,37500,"Census Tract 375, Queens County, New York",3689,25,Census Tract 375,Queens County,New York,0.006776904,0,not stat sig
36,81,37600,"Census Tract 376, Queens County, New York",6351,19,Census Tract 376,Queens County,New York,0.002991655,0,not stat sig
36,81,37700,"Census Tract 377, Queens County, New York",4059,12,Census Tract 377,Queens County,New York,0.002956393,0,not stat sig
36,81,37900,"Census Tract 379, Queens County, New York",6662,7,Census Tract 379,Queens County,New York,0.001050736,0,not stat sig
36,81,38100,"Census Tract 381, Queens County, New York",6192,21,Census Tract 381,Queens County,New York,0.003391473,0.001833827,not stat sig
36,81,38301,"Census Tract 383.01, Queens County, New York",0,0,Census Tract 383.01,Queens County,New York,0,0,not stat sig
36,81,38302,"Census Tract 383.02, Queens County, New York",105,0,Census Tract 383.02,Queens County,New York,0,0,not stat sig
36,81,38400,"Census Tract 384, Queens County, New York",2315,0,Census Tract 384,Queens County,New York,0,0,not stat sig
36,81,39400,"Census Tract 394, Queens County, New York",2849,0,Census Tract 394,Queens County,New York,0,0.001991371,not stat sig
36,81,39800,"Census Tract 398, Queens County, New York",1999,0,Census Tract 398,Queens County,New York,0,0,not stat sig
36,81,39900,"Census Tract 399, Queens County, New York",3862,0,Census Tract 399,Queens County,New York,0,0.006228201,not stat sig
36,81,40000,"Census Tract 400, Queens County, New York",1328,0,Census Tract 400,Queens County,New York,0,0,not stat sig
36,81,40100,"Census Tract 401, Queens County, New York",7702,31,Census Tract 401,Queens County,New York,0.004024929,0.003666361,not stat sig
36,81,40200,"Census Tract 402, Queens County, New York",1341,0,Census Tract 402,Queens County,New York,0,0,not stat sig
36,81,40300,"Census Tract 403, Queens County, New York",6491,101,Census Tract 403,Queens County,New York,0.015560006,0.006868844,not stat sig
36,81,40400,"Census Tract 404, Queens County, New York",3877,15,Census Tract 404,Queens County,New York,0.003868971,0.004983012,not stat sig
36,81,40500,"Census Tract 405, Queens County, New York",3708,14,Census Tract 405,Queens County,New York,0.00377562,0.001492537,not stat sig
36,81,40700,"Census Tract 407, Queens County, New York",6827,11,Census Tract 407,Queens County,New York,0.001611249,0.004226919,not stat sig
36,81,40900,"Census Tract 409, Queens County, New York",4965,0,Census Tract 409,Queens County,New York,0,0,not stat sig
36,81,41100,"Census Tract 411, Queens County, New York",3248,21,Census Tract 411,Queens County,New York,0.006465517,0.004381694,not stat sig
36,81,41300,"Census Tract 413, Queens County, New York",4596,268,Census Tract 413,Queens County,New York,0.058311575,0.008885999,stat sig
36,81,41400,"Census Tract 414, Queens County, New York",3447,0,Census Tract 414,Queens County,New York,0,0.003972891,not stat sig
36,81,41500,"Census Tract 415, Queens County, New York",3810,82,Census Tract 415,Queens County,New York,0.02152231,0.059139785,not stat sig
36,81,42400,"Census Tract 424, Queens County, New York",2552,18,Census Tract 424,Queens County,New York,0.007053292,0,not stat sig
36,81,42600,"Census Tract 426, Queens County, New York",500,49,Census Tract 426,Queens County,New York,0.098,0.085365854,not stat sig
36,81,42700,"Census Tract 427, Queens County, New York",4634,230,Census Tract 427,Queens County,New York,0.049633146,0.027737752,not stat sig
36,81,43200,"Census Tract 432, Queens County, New York",1482,1,Census Tract 432,Queens County,New York,6.75E-04,0,not stat sig
36,81,43400,"Census Tract 434, Queens County, New York",1412,5,Census Tract 434,Queens County,New York,0.003541076,0.013919822,not stat sig
36,81,43701,"Census Tract 437.01, Queens County, New York",3224,109,Census Tract 437.01,Queens County,New York,0.033808933,0.028931979,not stat sig
36,81,43702,"Census Tract 437.02, Queens County, New York",5820,205,Census Tract 437.02,Queens County,New York,0.035223368,0.010555301,not stat sig
36,81,43900,"Census Tract 439, Queens County, New York",4488,62,Census Tract 439,Queens County,New York,0.013814617,0.024293389,not stat sig
36,61,29900,"Census Tract 299, New York County, New York",4181,91,Census Tract 299,New York County,New York,0.021765128,2.30E-04,not stat sig
36,61,30300,"Census Tract 303, New York County, New York",3520,317,Census Tract 303,New York County,New York,0.090056818,0.046156855,stat sig
36,61,30700,"Census Tract 307, New York County, New York",3607,369,Census Tract 307,New York County,New York,0.102301081,0.08200213,not stat sig
36,61,30900,"Census Tract 309, New York County, New York",9685,133,Census Tract 309,New York County,New York,0.013732576,0.00927296,not stat sig
36,61,31100,"Census Tract 311, New York County, New York",0,0,Census Tract 311,New York County,New York,0,0,not stat sig
36,61,31703,"Census Tract 317.03, New York County, New York",7887,729,Census Tract 317.03,New York County,New York,0.092430582,0.090892984,not stat sig
36,61,31704,"Census Tract 317.04, New York County, New York",5761,699,Census Tract 317.04,New York County,New York,0.121333102,0.126940728,not stat sig
36,61,31900,"Census Tract 319, New York County, New York",0,0,Census Tract 319,New York County,New York,0,0,not stat sig
36,81,71305,"Census Tract 713.05, Queens County, New York",4894,285,Census Tract 713.05,Queens County,New York,0.058234573,0.088319088,not stat sig
36,81,71306,"Census Tract 713.06, Queens County, New York",6125,174,Census Tract 713.06,Queens County,New York,0.028408163,0.037878788,not stat sig
36,81,71600,"Census Tract 716, Queens County, New York",0,0,Census Tract 716,Queens County,New York,0,0,not stat sig
36,81,71701,"Census Tract 717.01, Queens County, New York",4984,27,Census Tract 717.01,Queens County,New York,0.005417335,0.013679411,not stat sig
36,81,71702,"Census Tract 717.02, Queens County, New York",3789,19,Census Tract 717.02,Queens County,New York,0.005014516,0.00729927,not stat sig
36,81,71900,"Census Tract 719, Queens County, New York",2280,17,Census Tract 719,Queens County,New York,0.00745614,0.012494614,not stat sig
36,81,72100,"Census Tract 721, Queens County, New York",4777,184,Census Tract 721,Queens County,New York,0.038517898,0.031610521,not stat sig
36,81,72300,"Census Tract 723, Queens County, New York",2190,139,Census Tract 723,Queens County,New York,0.06347032,0.076235542,not stat sig
36,81,72900,"Census Tract 729, Queens County, New York",1162,162,Census Tract 729,Queens County,New York,0.139414802,0.058181818,not stat sig
36,81,73100,"Census Tract 731, Queens County, New York",1467,515,Census Tract 731,Queens County,New York,0.351056578,0.138059701,stat sig
36,81,73700,"Census Tract 737, Queens County, New York",2021,205,Census Tract 737,Queens County,New York,0.101434933,0.090404881,not stat sig
36,81,73900,"Census Tract 739, Queens County, New York",5170,285,Census Tract 739,Queens County,New York,0.055125725,0.074368965,not stat sig
36,81,74100,"Census Tract 741, Queens County, New York",2903,194,Census Tract 741,Queens County,New York,0.06682742,0.052911709,not stat sig
36,81,74300,"Census Tract 743, Queens County, New York",4494,121,Census Tract 743,Queens County,New York,0.026924789,0.044134204,not stat sig
36,81,74500,"Census Tract 745, Queens County, New York",3898,12,Census Tract 745,Queens County,New York,0.003078502,0.007276995,not stat sig
36,81,74700,"Census Tract 747, Queens County, New York",3266,9,Census Tract 747,Queens County,New York,0.002755664,0.012204829,not stat sig
36,81,74900,"Census Tract 749, Queens County, New York",1534,199,Census Tract 749,Queens County,New York,0.129726206,0.110062893,not stat sig
36,81,75701,"Census Tract 757.01, Queens County, New York",4738,290,Census Tract 757.01,Queens County,New York,0.06120726,0.038409573,not stat sig
36,81,75702,"Census Tract 757.02, Queens County, New York",4730,424,Census Tract 757.02,Queens County,New York,0.089640592,0.061991383,not stat sig
36,81,76901,"Census Tract 769.01, Queens County, New York",3949,210,Census Tract 769.01,Queens County,New York,0.05317802,0.088092933,not stat sig
36,81,76902,"Census Tract 769.02, Queens County, New York",1441,40,Census Tract 769.02,Queens County,New York,0.027758501,0.050778051,not stat sig
36,81,77300,"Census Tract 773, Queens County, New York",2280,142,Census Tract 773,Queens County,New York,0.062280702,0.074410163,not stat sig
36,81,77500,"Census Tract 775, Queens County, New York",2082,100,Census Tract 775,Queens County,New York,0.04803074,0.058614565,not stat sig
36,81,77902,"Census Tract 779.02, Queens County, New York",4950,105,Census Tract 779.02,Queens County,New York,0.021212121,0.020248329,not stat sig
36,81,77903,"Census Tract 779.03, Queens County, New York",2677,57,Census Tract 779.03,Queens County,New York,0.021292492,0.010116037,not stat sig
36,81,77904,"Census Tract 779.04, Queens County, New York",5917,49,Census Tract 779.04,Queens County,New York,0.008281224,0.018134292,not stat sig
36,81,77905,"Census Tract 779.05, Queens County, New York",2527,219,Census Tract 779.05,Queens County,New York,0.086664028,0.026002972,stat sig
36,81,77906,"Census Tract 779.06, Queens County, New York",3007,94,Census Tract 779.06,Queens County,New York,0.031260392,0.050369559,not stat sig
36,81,77907,"Census Tract 779.07, Queens County, New York",3576,34,Census Tract 779.07,Queens County,New York,0.00950783,0.008606949,not stat sig
36,81,77908,"Census Tract 779.08, Queens County, New York",3711,159,Census Tract 779.08,Queens County,New York,0.042845594,0.026199804,not stat sig
36,81,78800,"Census Tract 788, Queens County, New York",1518,65,Census Tract 788,Queens County,New York,0.042819499,0,not stat sig
36,81,79000,"Census Tract 790, Queens County, New York",2302,45,Census Tract 790,Queens County,New York,0.019548219,0,not stat sig
36,81,79200,"Census Tract 792, Queens County, New York",2029,0,Census Tract 792,Queens County,New York,0,0.006594932,not stat sig
36,81,79300,"Census Tract 793, Queens County, New York",0,0,Census Tract 793,Queens County,New York,0,0,not stat sig
36,81,79701,"Census Tract 797.01, Queens County, New York",6682,48,Census Tract 797.01,Queens County,New York,0.007183478,0.012899607,not stat sig
36,81,79702,"Census Tract 797.02, Queens County, New York",3848,13,Census Tract 797.02,Queens County,New York,0.003378378,0.005126102,not stat sig
36,81,79900,"Census Tract 799, Queens County, New York",3925,347,Census Tract 799,Queens County,New York,0.088407643,0.029730567,stat sig
36,81,80301,"Census Tract 803.01, Queens County, New York",4439,280,Census Tract 803.01,Queens County,New York,0.06307727,0.076455256,not stat sig
36,81,80302,"Census Tract 803.02, Queens County, New York",3027,169,Census Tract 803.02,Queens County,New York,0.055830856,0.07971223,not stat sig
36,81,80900,"Census Tract 809, Queens County, New York",7192,132,Census Tract 809,Queens County,New York,0.018353726,0.041340475,stat sig
36,81,81400,"Census Tract 814, Queens County, New York",3303,0,Census Tract 814,Queens County,New York,0,0.003610108,not stat sig
36,81,81800,"Census Tract 818, Queens County, New York",4198,140,Census Tract 818,Queens County,New York,0.033349214,0.010235415,not stat sig
36,81,83700,"Census Tract 837, Queens County, New York",5459,276,Census Tract 837,Queens County,New York,0.05055871,0.023758865,stat sig
36,81,83800,"Census Tract 838, Queens County, New York",5795,276,Census Tract 838,Queens County,New York,0.047627265,0.079228747,not stat sig
36,81,84000,"Census Tract 840, Queens County, New York",6680,364,Census Tract 840,Queens County,New York,0.054491018,0.027846154,not stat sig
36,81,84500,"Census Tract 845, Queens County, New York",4765,23,Census Tract 845,Queens County,New York,0.004826863,0,not stat sig
36,81,84601,"Census Tract 846.01, Queens County, New York",3157,482,Census Tract 846.01,Queens County,New York,0.152676592,0.114764668,not stat sig
36,81,84602,"Census Tract 846.02, Queens County, New York",1003,75,Census Tract 846.02,Queens County,New York,0.074775673,0.056390977,not stat sig
36,81,84900,"Census Tract 849, Queens County, New York",7105,108,Census Tract 849,Queens County,New York,0.015200563,0.002938296,not stat sig
36,81,85300,"Census Tract 853, Queens County, New York",4373,18,Census Tract 853,Queens County,New York,0.004116167,0,not stat sig
36,81,85500,"Census Tract 855, Queens County, New York",6660,80,Census Tract 855,Queens County,New York,0.012012012,0.007342818,not stat sig
36,81,85700,"Census Tract 857, Queens County, New York",6722,128,Census Tract 857,Queens County,New York,0.019041952,0.011036289,not stat sig
36,81,85900,"Census Tract 859, Queens County, New York",5497,86,Census Tract 859,Queens County,New York,0.015644897,0.005801984,not stat sig
36,81,86100,"Census Tract 861, Queens County, New York",2583,43,Census Tract 861,Queens County,New York,0.016647309,0.010086455,not stat sig
36,81,86300,"Census Tract 863, Queens County, New York",7383,13,Census Tract 863,Queens County,New York,0.001760802,0.007587028,not stat sig
36,81,86400,"Census Tract 864, Queens County, New York",2456,378,Census Tract 864,Queens County,New York,0.153908795,0.068310563,stat sig
36,81,86500,"Census Tract 865, Queens County, New York",4357,75,Census Tract 865,Queens County,New York,0.017213679,0.019085664,not stat sig
36,81,86900,"Census Tract 869, Queens County, New York",2060,16,Census Tract 869,Queens County,New York,0.00776699,0.002436647,not stat sig
36,81,87100,"Census Tract 871, Queens County, New York",2050,90,Census Tract 871,Queens County,New York,0.043902439,0.01106383,not stat sig
36,81,88400,"Census Tract 884, Queens County, New York",7465,3367,Census Tract 884,Queens County,New York,0.451038178,0.377730354,not stat sig
36,81,88901,"Census Tract 889.01, Queens County, New York",9961,557,Census Tract 889.01,Queens County,New York,0.055918081,0.010060181,stat sig
36,81,89200,"Census Tract 892, Queens County, New York",8573,5338,Census Tract 892,Queens County,New York,0.622652514,0.474686848,stat sig
36,81,90700,"Census Tract 907, Queens County, New York",1149,281,Census Tract 907,Queens County,New York,0.244560487,0.110719323,stat sig
36,81,91601,"Census Tract 916.01, Queens County, New York",4344,895,Census Tract 916.01,Queens County,New York,0.206031308,0.169908158,not stat sig
36,81,91602,"Census Tract 916.02, Queens County, New York",0,0,Census Tract 916.02,Queens County,New York,0,0,not stat sig
36,81,91800,"Census Tract 918, Queens County, New York",15,0,Census Tract 918,Queens County,New York,0,0,not stat sig
36,81,91900,"Census Tract 919, Queens County, New York",6126,615,Census Tract 919,Queens County,New York,0.100391773,0.053242321,stat sig
36,81,92200,"Census Tract 922, Queens County, New York",2260,796,Census Tract 922,Queens County,New York,0.352212389,0.163721414,stat sig
36,81,92500,"Census Tract 925, Queens County, New York",3370,482,Census Tract 925,Queens County,New York,0.143026706,0.041986687,stat sig
36,81,92800,"Census Tract 928, Queens County, New York",3345,862,Census Tract 928,Queens County,New York,0.257698057,0.214697406,not stat sig
36,81,92900,"Census Tract 929, Queens County, New York",6660,1093,Census Tract 929,Queens County,New York,0.164114114,0.058904529,stat sig
36,81,93401,"Census Tract 934.01, Queens County, New York",4253,738,Census Tract 934.01,Queens County,New York,0.173524571,0.139877642,not stat sig
36,81,93402,"Census Tract 934.02, Queens County, New York",4056,642,Census Tract 934.02,Queens County,New York,0.158284024,0.15956712,not stat sig
36,81,93800,"Census Tract 938, Queens County, New York",5257,488,Census Tract 938,Queens County,New York,0.092828609,0.199236641,stat sig
36,81,93900,"Census Tract 939, Queens County, New York",4647,776,Census Tract 939,Queens County,New York,0.166989456,0.049385165,stat sig
36,81,94201,"Census Tract 942.01, Queens County, New York",3660,212,Census Tract 942.01,Queens County,New York,0.057923497,0.016347933,stat sig
36,81,94202,"Census Tract 942.02, Queens County, New York",4481,208,Census Tract 942.02,Queens County,New York,0.04641821,0.042018627,not stat sig
36,81,94203,"Census Tract 942.03, Queens County, New York",5046,335,Census Tract 942.03,Queens County,New York,0.066389219,0.110376633,not stat sig
36,81,94500,"Census Tract 945, Queens County, New York",4064,1028,Census Tract 945,Queens County,New York,0.252952756,0.209188912,not stat sig
36,81,94700,"Census Tract 947, Queens County, New York",2247,266,Census Tract 947,Queens County,New York,0.118380062,0.126182965,not stat sig
36,81,95400,"Census Tract 954, Queens County, New York",4540,106,Census Tract 954,Queens County,New York,0.023348018,0.028045731,not stat sig
36,81,96400,"Census Tract 964, Queens County, New York",4092,65,Census Tract 964,Queens County,New York,0.015884653,0.008687943,not stat sig
36,81,97202,"Census Tract 972.02, Queens County, New York",2190,15,Census Tract 972.02,Queens County,New York,0.006849315,0.003099814,not stat sig
36,81,97203,"Census Tract 972.03, Queens County, New York",7471,0,Census Tract 972.03,Queens County,New York,0,0.001999429,not stat sig
36,81,97204,"Census Tract 972.04, Queens County, New York",3557,79,Census Tract 972.04,Queens County,New York,0.022209727,0.012028869,not stat sig
36,81,97300,"Census Tract 973, Queens County, New York",2229,980,Census Tract 973,Queens County,New York,0.43965904,0.46799117,not stat sig
36,81,98100,"Census Tract 981, Queens County, New York",2323,566,Census Tract 981,Queens County,New York,0.243650452,0.228382292,not stat sig
36,81,98700,"Census Tract 987, Queens County, New York",2585,760,Census Tract 987,Queens County,New York,0.294003868,0.225486304,not stat sig
36,81,99100,"Census Tract 991, Queens County, New York",6872,2231,Census Tract 991,Queens County,New York,0.324650757,0.249326337,not stat sig
36,81,99200,"Census Tract 992, Queens County, New York",4123,0,Census Tract 992,Queens County,New York,0,0.001688374,not stat sig
36,81,99701,"Census Tract 997.01, Queens County, New York",2554,705,Census Tract 997.01,Queens County,New York,0.276037588,0.225248436,not stat sig
36,81,99703,"Census Tract 997.03, Queens County, New York",4579,295,Census Tract 997.03,Queens County,New York,0.064424547,0.13208515,stat sig
36,81,99704,"Census Tract 997.04, Queens County, New York",7347,1103,Census Tract 997.04,Queens County,New York,0.150129304,0.096049346,not stat sig
36,85,12200,"Census Tract 122, Richmond County, New York",3672,1771,Census Tract 122,Richmond County,New York,0.482298475,0.341593392,stat sig
36,85,12500,"Census Tract 125, Richmond County, New York",3041,397,Census Tract 125,Richmond County,New York,0.130549161,0.184256357,not stat sig
36,85,12804,"Census Tract 128.04, Richmond County, New York",4145,1277,Census Tract 128.04,Richmond County,New York,0.308082027,0.290345996,not stat sig
36,85,12805,"Census Tract 128.05, Richmond County, New York",3353,1865,Census Tract 128.05,Richmond County,New York,0.556218312,0.441634241,not stat sig
36,85,12806,"Census Tract 128.06, Richmond County, New York",6607,2066,Census Tract 128.06,Richmond County,New York,0.312698653,0.202898551,stat sig
36,85,13201,"Census Tract 132.01, Richmond County, New York",1421,754,Census Tract 132.01,Richmond County,New York,0.530612245,0.411161001,not stat sig
36,85,13203,"Census Tract 132.03, Richmond County, New York",5247,2784,Census Tract 132.03,Richmond County,New York,0.530588908,0.450034819,not stat sig
36,85,13204,"Census Tract 132.04, Richmond County, New York",4742,2457,Census Tract 132.04,Richmond County,New York,0.518135808,0.482913285,not stat sig
36,85,13301,"Census Tract 133.01, Richmond County, New York",1584,0,Census Tract 133.01,Richmond County,New York,0,0.051449275,stat sig
36,85,13302,"Census Tract 133.02, Richmond County, New York",3440,45,Census Tract 133.02,Richmond County,New York,0.013081395,0.016931217,not stat sig
36,85,13400,"Census Tract 134, Richmond County, New York",3960,1744,Census Tract 134,Richmond County,New York,0.44040404,0.371421581,not stat sig
36,85,13800,"Census Tract 138, Richmond County, New York",5915,3149,Census Tract 138,Richmond County,New York,0.532375317,0.49285936,not stat sig
36,85,14100,"Census Tract 141, Richmond County, New York",2808,397,Census Tract 141,Richmond County,New York,0.141381766,0.085873766,not stat sig
36,85,14604,"Census Tract 146.04, Richmond County, New York",7472,4342,Census Tract 146.04,Richmond County,New York,0.581102784,0.429879794,stat sig
36,85,14605,"Census Tract 146.05, Richmond County, New York",3799,1933,Census Tract 146.05,Richmond County,New York,0.50881811,0.455163043,not stat sig
36,85,14606,"Census Tract 146.06, Richmond County, New York",7582,3902,Census Tract 146.06,Richmond County,New York,0.514639937,0.460744729,not stat sig
36,85,14607,"Census Tract 146.07, Richmond County, New York",4777,2337,Census Tract 146.07,Richmond County,New York,0.489219175,0.420356907,not stat sig
36,85,14608,"Census Tract 146.08, Richmond County, New York",3779,1962,Census Tract 146.08,Richmond County,New York,0.51918497,0.422173072,not stat sig
36,85,14700,"Census Tract 147, Richmond County, New York",3427,1684,Census Tract 147,Richmond County,New York,0.491391888,0.459396072,not stat sig
36,85,15100,"Census Tract 151, Richmond County, New York",5279,1795,Census Tract 151,Richmond County,New York,0.34002652,0.334626755,not stat sig
36,85,15400,"Census Tract 154, Richmond County, New York",0,0,Census Tract 154,Richmond County,New York,0,0,not stat sig
36,85,15601,"Census Tract 156.01, Richmond County, New York",6151,3414,Census Tract 156.01,Richmond County,New York,0.555031702,0.474497682,not stat sig
36,85,15602,"Census Tract 156.02, Richmond County, New York",3103,1844,Census Tract 156.02,Richmond County,New York,0.594263616,0.568679692,not stat sig
36,85,15603,"Census Tract 156.03, Richmond County, New York",4620,1788,Census Tract 156.03,Richmond County,New York,0.387012987,0.354083267,not stat sig
36,85,16901,"Census Tract 169.01, Richmond County, New York",3246,855,Census Tract 169.01,Richmond County,New York,0.263401109,0.329165364,not stat sig
36,85,17005,"Census Tract 170.05, Richmond County, New York",4574,2798,Census Tract 170.05,Richmond County,New York,0.611718408,0.461235734,stat sig
36,85,17007,"Census Tract 170.07, Richmond County, New York",4510,1310,Census Tract 170.07,Richmond County,New York,0.290465632,0.292235802,not stat sig
36,85,17008,"Census Tract 170.08, Richmond County, New York",7348,3843,Census Tract 170.08,Richmond County,New York,0.522999456,0.527202073,not stat sig
36,85,17009,"Census Tract 170.09, Richmond County, New York",4219,2824,Census Tract 170.09,Richmond County,New York,0.669352927,0.489944751,stat sig
36,85,17010,"Census Tract 170.10, Richmond County, New York",8722,3944,Census Tract 170.10,Richmond County,New York,0.452189865,0.383524646,not stat sig
36,85,17011,"Census Tract 170.11, Richmond County, New York",5096,2732,Census Tract 170.11,Richmond County,New York,0.53610675,0.554871344,not stat sig
36,85,17012,"Census Tract 170.12, Richmond County, New York",4568,2689,Census Tract 170.12,Richmond County,New York,0.588660245,0.525850641,not stat sig
36,85,17300,"Census Tract 173, Richmond County, New York",2334,445,Census Tract 173,Richmond County,New York,0.190659811,0.145055791,not stat sig
36,85,17600,"Census Tract 176, Richmond County, New York",4741,2454,Census Tract 176,Richmond County,New York,0.517612318,0.584690209,not stat sig
36,85,17700,"Census Tract 177, Richmond County, New York",7320,3079,Census Tract 177,Richmond County,New York,0.420628415,0.396154457,not stat sig
36,85,18100,"Census Tract 181, Richmond County, New York",3164,1389,Census Tract 181,Richmond County,New York,0.439001264,0.437129691,not stat sig
36,85,18701,"Census Tract 187.01, Richmond County, New York",1769,316,Census Tract 187.01,Richmond County,New York,0.178631995,0.275026344,not stat sig
36,85,18702,"Census Tract 187.02, Richmond County, New York",7249,1661,Census Tract 187.02,Richmond County,New York,0.229135053,0.20743938,not stat sig
36,85,18901,"Census Tract 189.01, Richmond County, New York",5228,1945,Census Tract 189.01,Richmond County,New York,0.372035195,0.374771852,not stat sig
36,85,18902,"Census Tract 189.02, Richmond County, New York",5343,1305,Census Tract 189.02,Richmond County,New York,0.244244806,0.069290767,stat sig
36,85,19700,"Census Tract 197, Richmond County, New York",1765,676,Census Tract 197,Richmond County,New York,0.383002833,0.416066482,not stat sig
36,85,19800,"Census Tract 198, Richmond County, New York",6645,2902,Census Tract 198,Richmond County,New York,0.436719338,0.504120879,not stat sig
36,85,20100,"Census Tract 201, Richmond County, New York",3488,1186,Census Tract 201,Richmond County,New York,0.340022936,0.302039676,not stat sig
36,85,20700,"Census Tract 207, Richmond County, New York",5684,202,Census Tract 207,Richmond County,New York,0.035538353,0.035927029,not stat sig
36,85,20801,"Census Tract 208.01, Richmond County, New York",8417,5087,Census Tract 208.01,Richmond County,New York,0.604372104,0.617352377,not stat sig
36,85,20803,"Census Tract 208.03, Richmond County, New York",6181,3786,Census Tract 208.03,Richmond County,New York,0.612522246,0.436119532,stat sig
